%time,t(ns),field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,t(s)
1.63E+18,2580000256,-0.000241218,6.23E-05,-0.00012377,-0.000600232,0.467546284,0.204885438,2.580000256
1.63E+18,2590010112,-0.000255988,7.06E-05,-0.000128564,-0.000101523,0.461971462,0.204858825,2.590010112
1.63E+18,2600010240,-0.000262856,6.90E-05,-0.000129296,0.00064549,0.462977946,0.203074232,2.60001024
1.63E+18,2610120192,-0.000265761,6.72E-05,-0.000130495,0.000189751,0.512246311,0.204313368,2.610120192
1.63E+18,2619960064,-0.000258786,7.88E-05,-0.000131227,0.000947311,0.6150738,0.195451215,2.619960064
1.63E+18,2630250240,-0.000240225,8.27E-05,-0.000127432,0.001663577,0.683408856,0.19324933,2.63025024
1.63E+18,2640060160,-0.000220922,6.36E-05,-0.00012124,0.002207988,0.716101825,0.191894233,2.64006016
1.63E+18,2649980160,-0.000191302,6.17E-05,-0.000111387,0.002999853,0.716343403,0.173356429,2.64998016
1.63E+18,2660000256,-0.000161951,8.29E-05,-9.47E-05,0.004772956,0.666606784,0.180793047,2.660000256
1.63E+18,2669990144,-0.000161059,9.23E-05,-7.20E-05,0.004920738,0.575447023,0.195547611,2.669990144
1.63E+18,2680040192,-0.000258139,6.95E-05,-4.55E-05,0.002856865,0.504309595,0.208688691,2.680040192
1.63E+18,2690040064,-0.000269984,6.68E-05,-3.73E-05,0.001933947,0.471725672,0.220109612,2.690040064
1.63E+18,2699980032,-0.000284376,7.66E-05,-3.70E-05,-0.000274009,0.439673483,0.229068562,2.699980032
1.63E+18,2710020096,-0.000295166,7.25E-05,-4.85E-05,-0.00244995,0.434021622,0.232395709,2.710020096
1.63E+18,2720000000,-0.000298235,6.37E-05,-6.58E-05,-0.002985468,0.423942894,0.236368403,2.72
1.63E+18,2729990144,-0.00030071,5.37E-05,-8.36E-05,-0.002817939,0.406701833,0.231467694,2.729990144
1.63E+18,2739980032,-0.000304004,4.43E-05,-9.87E-05,-0.002225315,0.396136343,0.230487064,2.739980032
1.63E+18,2749950208,-0.000297502,5.77E-05,-0.000111586,-0.001622868,0.400159836,0.244666204,2.749950208
1.63E+18,2760430080,-0.00027627,7.25E-05,-0.000119975,-0.000639609,0.404289246,0.22675252,2.76043008
1.63E+18,2770110208,-0.000259215,7.69E-05,-0.000125102,-0.00015655,0.414529681,0.215730622,2.770110208
1.63E+18,2779970048,-0.000255123,8.81E-05,-0.000125568,0.001078566,0.421202123,0.199653134,2.779970048
1.63E+18,2790020096,-0.000255208,9.18E-05,-0.000122838,0.001044151,0.421582907,0.174253553,2.790020096
1.63E+18,2799990016,-0.000263008,7.72E-05,-0.000118511,0.001856872,0.422116369,0.153091386,2.799990016
1.63E+18,2810020096,-0.000264841,6.90E-05,-0.000111853,0.001924719,0.421903938,0.138467699,2.810020096
1.63E+18,2820010240,-0.000260586,7.62E-05,-0.000103797,0.002715086,0.422328502,0.134280562,2.82001024
1.63E+18,2831250176,-0.000258597,8.45E-05,-8.93E-05,0.003847745,0.418952405,0.13817963,2.831250176
1.63E+18,2840000000,-0.000237184,0.000100174,-7.57E-05,0.003181272,0.413952142,0.154956669,2.84
1.63E+18,2849970176,-0.000204204,0.000110202,-6.42E-05,0.003107819,0.417507797,0.180152252,2.849970176
1.63E+18,2859980032,-0.000187412,9.51E-05,-5.10E-05,0.003335208,0.417187989,0.206921816,2.859980032
1.63E+18,2869940224,-0.000185292,7.68E-05,-4.21E-05,0.00160867,0.41474548,0.224475294,2.869940224
1.63E+18,2879960064,0.000372734,-8.36E-05,-3.02E-05,0.000151957,0.422687322,0.250515997,2.879960064
1.63E+18,2889960192,0.000366341,-0.000101589,-3.38E-05,-0.000320311,0.430446476,0.268717498,2.889960192
1.63E+18,2900030208,0.000351537,-0.00011845,-3.88E-05,-0.000396161,0.429886699,0.271321535,2.900030208
1.63E+18,2910020096,0.000339459,-0.000123629,-4.31E-05,-0.000326776,0.428892225,0.278330952,2.910020096
1.63E+18,2920010240,0.00032978,-0.000122287,-4.84E-05,-0.00046435,0.423824519,0.268630683,2.92001024
1.63E+18,2930130176,0.000333276,-0.000122062,-5.05E-05,0.000833436,0.427055836,0.247404933,2.930130176
1.63E+18,2939980032,0.000341043,-0.000118191,-4.71E-05,0.001405105,0.430202276,0.225227535,2.939980032
1.63E+18,2949970176,0.000328135,-0.000123821,-4.75E-05,-0.00021992,0.434381604,0.203306809,2.949970176
1.63E+18,2961790208,0.000312516,-0.000146893,-5.13E-05,0.000106892,0.444016099,0.180046514,2.961790208
1.63E+18,2969970176,0.000310627,-0.000160836,-4.63E-05,0.001274741,0.468663812,0.146841586,2.969970176
1.63E+18,2990040064,0.000309193,-0.000156143,-4.33E-05,0.001217461,0.478909582,0.140898272,2.990040064
1.63E+18,2999950080,0.000306958,-0.000144577,-4.18E-05,0.000699826,0.496844471,0.139928624,2.99995008
1.63E+18,3010150144,0.000301106,-0.000131952,-4.55E-05,-0.000704479,0.50141114,0.156219229,3.010150144
1.63E+18,3019990016,0.000293077,-0.000134964,-5.17E-05,-0.000296039,0.490088195,0.178688198,3.019990016
1.63E+18,3030010112,0.000284107,-0.000153947,-5.32E-05,0.000567727,0.482132912,0.193553299,3.030010112
1.63E+18,3040050176,0.000281663,-0.000156026,-5.33E-05,0.000504535,0.481582493,0.221583441,3.040050176
1.63E+18,3049990144,0.000279341,-0.000150346,-5.33E-05,0.000797674,0.470000386,0.250296265,3.049990144
1.63E+18,3060000256,0.000283982,-0.000155015,-5.04E-05,0.001528539,0.462437481,0.260094225,3.060000256
1.63E+18,3070070016,0.000303407,-0.00015714,-4.71E-05,0.00126393,0.461722016,0.266729116,3.070070016
1.63E+18,3080010240,-0.000279072,5.73E-05,-2.70E-05,-0.000653621,0.458446085,0.26073423,3.08001024
1.63E+18,3100020224,-0.000276652,4.83E-05,-3.05E-05,0.000537257,0.458249092,0.24773261,3.100020224
1.63E+18,3110050048,-0.000272121,4.38E-05,-2.72E-05,0.001539676,0.452483058,0.226843774,3.110050048
1.63E+18,3120060160,-0.000280976,3.85E-05,-2.26E-05,0.001332085,0.453741312,0.199918106,3.12006016
1.63E+18,3130220032,-0.000291808,3.54E-05,-2.42E-05,-0.000564644,0.459130198,0.178413108,3.130220032
1.63E+18,3140000256,-0.000293743,4.27E-05,-3.67E-05,-0.002324722,0.461826146,0.157525137,3.140000256
1.63E+18,3150310144,-0.000287234,4.21E-05,-4.95E-05,-0.001510719,0.473275244,0.145014271,3.150310144
1.63E+18,3159970048,-0.000269674,2.77E-05,-5.79E-05,-0.000800458,0.474552393,0.141961947,3.159970048
1.63E+18,3169980160,-0.000253414,2.49E-05,-6.60E-05,-0.001042429,0.477030993,0.150675029,3.16998016
1.63E+18,3180020224,-0.000249097,3.90E-05,-7.28E-05,-0.000445122,0.481722355,0.161339819,3.180020224
1.63E+18,3190020096,-0.000247096,5.28E-05,-7.44E-05,0.000930265,0.480993211,0.17211926,3.190020096
1.63E+18,3199950080,-0.000237402,6.74E-05,-6.94E-05,0.001948871,0.47882539,0.195239022,3.19995008
1.63E+18,3210000128,-0.000234841,7.98E-05,-6.57E-05,0.000878669,0.473218203,0.215632081,3.210000128
1.63E+18,3219960064,-0.000241713,8.95E-05,-6.59E-05,0.000563666,0.467995942,0.231879413,3.219960064
1.63E+18,3230000128,-0.000235353,9.93E-05,-6.44E-05,0.001080339,0.466875881,0.247095272,3.230000128
1.63E+18,3240090112,-0.00021349,0.000103871,-6.45E-05,0.000326386,0.462720573,0.257550925,3.240090112
1.63E+18,3250010112,-0.000196548,0.00010829,-6.82E-05,-0.000147348,0.459006667,0.257428229,3.250010112
1.63E+18,3259970048,-0.00019021,0.000113792,-7.22E-05,-3.90E-05,0.464376479,0.2522991,3.259970048
1.63E+18,3269970176,-0.000175746,0.000113858,-7.61E-05,-0.000141838,0.465389997,0.240214899,3.269970176
1.63E+18,3280040192,-0.000731252,0.000328968,-1.33E-05,0.000472054,0.463579208,0.226370618,3.280040192
1.63E+18,3290000128,-0.00071567,0.000335521,-1.21E-05,0.001084418,0.469404489,0.208267882,3.290000128
1.63E+18,3309980160,-0.000727365,0.000328612,-1.56E-05,3.26E-05,0.47192058,0.169890746,3.30998016
1.63E+18,3319930112,-0.000730902,0.00032,-1.36E-05,0.001629769,0.473628074,0.162131652,3.319930112
1.63E+18,3330000128,-0.000731745,0.000312706,-8.99E-06,0.001107342,0.47525236,0.157384962,3.330000128
1.63E+18,3340000256,-0.00074205,0.000314443,-1.03E-05,-9.47E-05,0.474168599,0.159573376,3.340000256
1.63E+18,3350010112,-0.000749343,0.000322963,-1.46E-05,-0.000215215,0.464495957,0.162798867,3.350010112
1.63E+18,3360080128,-0.000748388,0.000326931,-1.68E-05,0.000644011,0.467486888,0.173861146,3.360080128
1.63E+18,3370010112,-0.000746367,0.000316039,-1.44E-05,0.001305167,0.472500145,0.194969058,3.370010112
1.63E+18,3380000256,-0.000754369,0.000301797,-1.05E-05,0.001411971,0.473186791,0.210772872,3.380000256
1.63E+18,3390020096,-0.000768553,0.000304918,-5.13E-06,0.001840911,0.477027982,0.224037558,3.390020096
1.63E+18,3400040192,-0.000772627,0.000309625,3.13E-06,0.00234681,0.478879392,0.239876047,3.400040192
1.63E+18,3410100224,-0.000769056,0.000307579,9.32E-06,0.001410141,0.47148639,0.249394685,3.410100224
1.63E+18,3419980032,-0.00076265,0.000321984,8.26E-06,-1.68E-05,0.465402037,0.249530762,3.419980032
1.63E+18,3430390016,-0.00076084,0.000338746,6.72E-06,0.000788926,0.463701099,0.243929908,3.430390016
1.63E+18,3439970048,-0.000768755,0.000333805,8.99E-06,0.000880111,0.461573452,0.238259986,3.439970048
1.63E+18,3450020096,-0.000776546,0.000322346,4.86E-06,-0.001064317,0.460832357,0.225596368,3.450020096
1.63E+18,3460010240,-0.000788751,0.000328894,-4.73E-06,-0.001157581,0.465204418,0.208789557,3.46001024
1.63E+18,3470030080,-0.000795207,0.000340717,-9.92E-06,7.53E-05,0.465546876,0.191476166,3.47003008
1.63E+18,3480010240,-0.00136236,0.000563726,5.61E-05,0.000983533,0.470206261,0.176954329,3.48001024
1.63E+18,3490010112,-0.001342709,0.000585004,5.64E-05,0.000678975,0.473524839,0.165413395,3.490010112
1.63E+18,3500000256,-0.001337816,0.000597677,5.72E-05,0.000871702,0.470098883,0.160407156,3.500000256
1.63E+18,3509990144,-0.001338596,0.000610232,5.83E-05,0.000960828,0.469401538,0.161622986,3.509990144
1.63E+18,3519950080,-0.001329377,0.000623483,6.12E-05,0.001533812,0.470995694,0.168190703,3.51995008
1.63E+18,3530210048,-0.001321185,0.00062307,6.62E-05,0.001562899,0.475347221,0.180272669,3.530210048
1.63E+18,3540030208,-0.001316227,0.000612756,7.02E-05,0.001566276,0.472245276,0.194347903,3.540030208
1.63E+18,3550020096,-0.001316702,0.000592117,7.50E-05,0.001307854,0.468700558,0.213233799,3.550020096
1.63E+18,3560130048,-0.001322086,0.000569811,7.66E-05,0.0006451,0.467306107,0.224577501,3.560130048
1.63E+18,3570000128,-0.001328913,0.000566069,7.72E-05,0.000926488,0.467347473,0.232187077,3.570000128
1.63E+18,3579970048,-0.00134299,0.000568806,7.79E-05,0.000159783,0.468358099,0.23903054,3.579970048
1.63E+18,3589970176,-0.00136024,0.0005557,7.06E-05,-0.00141401,0.47047171,0.243221983,3.589970176
1.63E+18,3599970048,-0.001372505,0.000539788,6.21E-05,-0.000713661,0.470013112,0.241485491,3.599970048
1.63E+18,3610020096,-0.001383932,0.000531878,5.77E-05,-0.000250436,0.466066241,0.232443526,3.610020096
1.63E+18,3619970048,-0.001386115,0.000527744,5.51E-05,0.000468714,0.465400517,0.222608328,3.619970048
1.63E+18,3630020096,-0.001389566,0.000516814,5.76E-05,0.0014188,0.46682772,0.210583895,3.630020096
1.63E+18,3639990016,-0.001392496,0.00050621,6.02E-05,0.000774186,0.471085012,0.197826207,3.639990016
1.63E+18,3649970176,-0.001390804,0.000501258,5.89E-05,0.00025971,0.473632962,0.184448466,3.649970176
1.63E+18,3659960064,-0.00139675,0.000486352,5.87E-05,0.000989571,0.501926839,0.17841886,3.659960064
1.63E+18,3669960192,-0.001398796,0.000475603,6.36E-05,0.002033833,0.63391453,0.17103973,3.669960192
1.63E+18,3679980032,-0.001961227,0.000689703,9.32E-05,0.003161823,0.957303524,0.158780247,3.679980032
1.63E+18,3690000128,-0.001924515,0.000693064,0.000114116,0.006405018,1.55386281,0.166105017,3.690000128
1.63E+18,3700010240,-0.001845384,0.000699583,0.0001518,0.009597698,2.289831162,0.134798273,3.70001024
1.63E+18,3709970176,-0.001722016,0.000705996,0.000196475,0.010164341,3.032732248,0.057203628,3.709970176
1.63E+18,3719970048,-0.001592549,0.000701793,0.000243479,0.010999063,3.728860617,0.090183586,3.719970048
1.63E+18,3730010112,-0.00146396,0.00069568,0.000295478,0.011793602,4.15025425,0.199995488,3.730010112
1.63E+18,3740000256,-0.001347492,0.000683016,0.000344946,0.010085849,4.316601276,0.226968974,3.740000256
1.63E+18,3753770240,-0.001178579,0.000635699,0.000391817,0.002903055,4.130795956,0.270907998,3.75377024
1.63E+18,3769950208,-0.00108024,0.000605574,0.000409527,0.006480068,4.124623775,0.135121197,3.769950208
1.63E+18,3780000256,-0.000986441,0.000586411,0.000457997,0.013713355,4.400039196,0.150949255,3.780000256
1.63E+18,3790020096,-0.000898388,0.000557119,0.000548345,0.023143765,5.018568516,0.190343618,3.790020096
1.63E+18,3799960064,-0.000800394,0.000512052,0.000684898,0.030030491,6.050476551,0.280420989,3.799960064
1.63E+18,3810210048,-0.000671248,0.000462149,0.000800879,0.018361166,7.017710686,0.581536651,3.810210048
1.63E+18,3820000256,-0.000495019,0.000385737,0.000833769,0.001739538,6.878674507,0.601389289,3.820000256
1.63E+18,3830000128,-0.000311663,0.000278905,0.000801545,-0.008933129,6.024882793,0.681987047,3.830000128
1.63E+18,3839960064,-0.000160064,0.000180995,0.000732968,-0.013236298,5.23846674,0.589579046,3.839960064
1.63E+18,3851770112,-8.23E-05,0.000144634,0.000682235,-0.005321044,4.465474129,0.226734132,3.851770112
1.63E+18,3860000256,-3.49E-05,0.000153118,0.000684366,0.005671828,4.180469036,0.188142017,3.860000256
1.63E+18,3870050048,2.62E-05,0.00012569,0.000747283,0.019060167,4.55992651,0.293630898,3.870050048
1.63E+18,3879970048,-0.000549628,0.0002877,0.000872984,0.03567241,5.391071796,0.265157521,3.879970048
1.63E+18,3889950208,-0.000599979,0.000287825,0.001078913,0.042616611,6.412648201,0.118618444,3.889950208
1.63E+18,3900000256,-0.000577261,0.000322566,0.001256612,0.029924699,6.680610657,0.25223729,3.900000256
1.63E+18,3909960192,-0.000434078,0.000341199,0.001348425,0.014233652,5.965700626,0.34840554,3.909960192
1.63E+18,3919990016,-0.00030384,0.000316725,0.001408212,0.013717441,5.054056168,0.257318228,3.919990016
1.63E+18,3930090240,-0.000283439,0.00024525,0.0014935,0.02165542,4.307900429,0.218209997,3.93009024
1.63E+18,3940000256,-0.000328936,0.000166299,0.001649361,0.039457004,4.001158714,0.054402474,3.940000256
1.63E+18,3950040064,-0.000398548,0.000141697,0.001906156,0.058419156,4.380684853,-0.001161314,3.950040064
1.63E+18,3960010240,-0.00042752,0.000195561,0.002221274,0.06561619,5.052534103,0.291575909,3.96001024
1.63E+18,3970060032,-0.000372888,0.000291156,0.002550839,0.066673303,5.586833,0.482609749,3.970060032
1.63E+18,3979980032,-0.000255166,0.000393344,0.002870018,0.063106444,5.767349243,0.458558887,3.979980032
1.63E+18,3991550208,-0.000126533,0.000444171,0.003157172,0.055265303,5.659039021,0.771188974,3.991550208
1.63E+18,3999960064,1.12E-06,0.000405076,0.003416496,0.052955365,5.222193718,0.863131523,3.999960064
1.63E+18,4009970176,0.000105444,0.000347573,0.00369799,0.061330669,4.627315998,0.370092213,4.009970176
1.63E+18,4020010240,0.000138969,0.000344144,0.004032148,0.071290451,4.430289745,0.100466467,4.02001024
1.63E+18,4030020096,0.000145531,0.000350773,0.00440765,0.078672666,4.512346745,0.087306984,4.030020096
1.63E+18,4039950080,0.000147867,0.000301273,0.004830822,0.088543615,4.684017181,0.320124745,4.03995008
1.63E+18,4050060032,0.000168985,0.000252517,0.005265311,0.084444544,5.515323162,0.171364635,4.050060032
1.63E+18,4060010240,0.00024146,0.000292481,0.005649333,0.073238561,5.996768475,0.085835174,4.06001024
1.63E+18,4069960192,0.000342202,0.000345948,0.00597956,0.062413868,5.579351902,0.461723655,4.069960192
1.63E+18,4079960064,0.000641794,0.000959967,0.006418439,0.057188784,5.027871132,0.703023553,4.079960064
1.63E+18,4089970176,0.000635542,0.00098459,0.006738011,0.070651317,4.617802143,0.609693289,4.089970176
1.63E+18,4099940096,0.000539404,0.000993129,0.007131284,0.082542664,4.467720985,0.288124233,4.099940096
1.63E+18,4110020096,0.000512393,0.000996635,0.007552385,0.085546277,4.500910282,0.33149457,4.110020096
1.63E+18,4119980032,0.0005852,0.001019566,0.007990195,0.091515495,4.724757671,0.561097622,4.119980032
1.63E+18,4134080000,0.000674685,0.001045219,0.00847008,0.099850906,5.091661453,0.623149633,4.13408
1.63E+18,4139970048,0.000782218,0.001058851,0.00896967,0.100671659,5.286883831,0.630719662,4.139970048
1.63E+18,4155210240,0.000894317,0.001061691,0.0094622,0.098902754,5.312419415,0.504966557,4.15521024
1.63E+18,4159990016,0.000975439,0.001044434,0.0099508,0.098311274,5.175533772,0.537343919,4.159990016
1.63E+18,4170100224,0.001051459,0.000999874,0.010438599,0.098771668,4.936335564,0.55269134,4.170100224
1.63E+18,4179960064,0.001152901,0.000971099,0.01093525,0.101509106,4.786204338,0.284178197,4.179960064
1.63E+18,4190110208,0.001185625,0.001016554,0.011456997,0.107787883,4.829810619,0.092148021,4.190110208
1.63E+18,4200010240,0.001149837,0.001104039,0.012010762,0.111918579,4.954206944,0.132162049,4.20001024
1.63E+18,4210040064,0.001133519,0.001184629,0.012556336,0.107570444,5.075654984,0.462612927,4.210040064
1.63E+18,4219970048,0.001172795,0.001236314,0.013095448,0.110728005,5.068341732,0.513807714,4.219970048
1.63E+18,4229980160,0.001332816,0.001322336,0.014234972,0.114258349,5.033257961,0.527910113,4.22998016
1.63E+18,4249990144,0.001441455,0.001386716,0.014809887,0.117952936,4.780990124,0.48478049,4.249990144
1.63E+18,4259980032,0.001512621,0.001485945,0.01542374,0.12777415,4.602058411,0.650303364,4.259980032
1.63E+18,4269960192,0.001563933,0.001535766,0.016088648,0.137259597,4.663125515,0.544390082,4.269960192
1.63E+18,4280020224,0.001874619,0.00210889,0.017186041,0.138180277,4.860972404,0.474925518,4.280020224
1.63E+18,4290030080,0.002004656,0.002115622,0.017857851,0.134657556,4.830159187,0.769677222,4.29003008
1.63E+18,4299990016,0.002177216,0.00207783,0.018543765,0.142085769,4.87544775,0.630267143,4.299990016
1.63E+18,4310000128,0.002314076,0.002021319,0.019266349,0.146183642,5.14900589,0.563839555,4.310000128
1.63E+18,4319980032,0.002395668,0.002003729,0.019983464,0.142967392,5.11976862,0.661633313,4.319980032
1.63E+18,4330100224,0.002487207,0.001989885,0.020688321,0.14142409,4.976944923,0.704106688,4.330100224
1.63E+18,4340030208,0.002539831,0.001994282,0.021396629,0.143607133,4.915664673,0.887790322,4.340030208
1.63E+18,4350010112,0.002558404,0.001986938,0.022125629,0.147303934,4.891263485,0.796301067,4.350010112
1.63E+18,4379980032,0.002689719,0.001706639,0.024280009,0.144535029,4.778333187,0.881257653,4.379980032
1.63E+18,4389990144,0.002768065,0.001607124,0.024987395,0.140325653,4.811131001,0.605965018,4.389990144
1.63E+18,4399980032,0.00293779,0.001591473,0.02565889,0.131812875,4.785982609,0.535429358,4.399980032
1.63E+18,4409990144,0.003184833,0.00169324,0.026290968,0.126558783,4.79790163,0.564096689,4.409990144
1.63E+18,4420010240,0.003455808,0.001831205,0.026916245,0.126947405,4.764708996,0.558401704,4.42001024
1.63E+18,4430020096,0.003669258,0.001917401,0.027539051,0.126206097,4.832367897,0.790704429,4.430020096
1.63E+18,4440020224,0.003805021,0.001919676,0.028190933,0.135811795,4.856688499,0.69104588,4.440020224
1.63E+18,4449980160,0.003853724,0.001911847,0.02888999,0.142749413,4.841685295,0.633893609,4.44998016
1.63E+18,4459970048,0.003847286,0.00189766,0.029606471,0.144620916,4.833729744,0.634360433,4.459970048
1.63E+18,4480010240,0.004350238,0.001649117,0.031528418,0.147426523,4.726645947,0.681437314,4.48001024
1.63E+18,4490010112,0.004237407,0.001544449,0.032258822,0.144184773,4.693029404,0.658007383,4.490010112
1.63E+18,4499970048,0.004064103,0.001364841,0.032962796,0.137894645,4.674978256,0.813080311,4.499970048
1.63E+18,4509990144,0.003880827,0.001164984,0.033641201,0.133621078,4.634252071,0.692456543,4.509990144
1.63E+18,4519960064,0.003748075,0.001033757,0.034292573,0.127812092,4.595687389,0.42311275,4.519960064
1.63E+18,4529990144,0.00367031,0.001010764,0.034925229,0.126585223,4.699674606,0.21284914,4.529990144
1.63E+18,4539960064,0.00368929,0.001018232,0.035538372,0.118981341,4.856379509,0.337409496,4.539960064
1.63E+18,4559950080,0.004084517,0.001064369,0.036621018,0.111216437,4.745163441,0.375706524,4.55995008
1.63E+18,4569970176,0.004230268,0.001139506,0.037186677,0.115256627,4.80656147,0.55661881,4.569970176
1.63E+18,4599970048,0.00423694,0.001359647,0.038940951,0.123302461,4.53412962,0.651370704,4.599970048
1.63E+18,4610000128,0.004090749,0.001356874,0.039581619,0.130139062,4.565811157,0.61440587,4.610000128
1.63E+18,4619960064,0.003980572,0.001301294,0.040235507,0.130876841,4.613602638,0.775436521,4.619960064
1.63E+18,4630230016,0.003881589,0.001231743,0.040900289,0.135037664,4.541379929,0.779965639,4.630230016
